#Interval	Step nums	Times	Abs time	Breaks	Pos nums	Pos ratio
36000	5492	0.6438632011413574	108.05920886993408	3	10497	1.9109776078645548
36200	5767	0.6750566959381104	108.73426723480225	5	10912	1.8918169209431346
36400	5787	0.6702735424041748	109.40454268455505	3	10931	1.8885625431928128
36600	5560	0.6540141105651855	110.05855917930603	0	10582	1.9028951627405144
36800	6073	0.7071943283081055	110.76575517654419	7	11526	1.8975963121501482
37000	5344	0.6232173442840576	111.3889741897583	0	10475	1.95977549111319
37200	5348	0.6282317638397217	112.01720762252808	2	10013	1.8719386801271265
37400	5379	0.6259739398956299	112.64318346977234	2	10312	1.916728624535316
37600	5651	0.6660139560699463	113.30919909477234	3	10695	1.8922505307855626
37800	5215	0.6147289276123047	113.9239296913147	1	10117	1.9396088957055215
38000	5106	0.6058225631713867	114.52975368499756	1	9843	1.927354611317799
38200	5796	0.6783337593078613	115.2080888748169	4	10977	1.8935656373986545
38400	5377	0.6322031021118164	115.84029412269592	2	10245	1.9049832651543324
38600	5617	0.6581249237060547	116.49842095375061	4	10651	1.895870416518334
38800	5066	0.5945501327514648	117.09297275543213	3	9879	1.9496743635287153
39000	5682	0.6661591529846191	117.75913310050964	6	10764	1.894070033433046
39200	5465	0.6417407989501953	118.40087556838989	3	10388	1.9004756677643615
39400	5347	0.6277387142181396	119.02861618995667	1	10278	1.9218399401645474
39600	5762	0.6730844974517822	119.7017023563385	3	10770	1.868818323789693
39800	5949	0.6929774284362793	120.39468121528625	5	11188	1.8803361344537814
40000	5584	0.6547050476074219	121.04938840866089	4	10721	1.9196060877350045
40200	4877	0.5749478340148926	121.62434005737305	2	9497	1.9469044690446904
40400	5727	0.6709873676300049	122.29532885551453	5	10918	1.9060754189944134
40600	5819	0.6795608997344971	122.97489142417908	8	11024	1.8941580756013745
40800	6016	0.7001907825469971	123.67508387565613	2	11151	1.8532491274721623
41000	5665	0.6594147682189941	124.33450055122375	3	10778	1.9022237910342392
41200	5419	0.6336777210235596	124.96818041801453	4	10416	1.921771217712177
41400	5393	0.632441520690918	125.60062408447266	5	10307	1.910826844642195
41600	5553	0.6500434875488281	126.2506697177887	4	10545	1.8986316168527189
41800	5338	0.6272146701812744	126.87788558006287	6	10171	1.9050383967035025
42000	5662	0.6650824546813965	127.54296970367432	5	10718	1.8926364117958678
42200	5396	0.6389102935791016	128.1818814277649	4	10201	1.890124143042431
42400	5469	0.6453108787536621	128.8271939754486	5	10287	1.8806215722120658
42600	5937	0.7035865783691406	129.5307822227478	5	11206	1.8871673964297744
42800	4813	0.5772044658660889	130.1079888343811	0	9450	1.9630245118404652
43000	5233	0.6150181293487549	130.7230086326599	2	10070	1.9239587313717998
43200	5806	0.678002119064331	131.4010124206543	5	10959	1.8872050972963665
43400	5544	0.6545836925506592	132.05559754371643	2	10506	1.8946798917944094
43600	5630	0.6612086296081543	132.71680808067322	6	10691	1.8985970520333866
43800	5323	0.6206941604614258	133.33750414848328	2	10006	1.8794139744552967
44000	5419	0.6345410346984863	133.97204685211182	3	10408	1.9202952029520295
44200	5888	0.6908512115478516	134.66290020942688	8	11106	1.8858889454915946
44400	5866	0.689061164855957	135.3519628047943	6	10973	1.8702914607124594
44600	5352	0.6333322525024414	135.9852967262268	4	10355	1.9344292919858024
44800	5571	0.6541492938995361	136.6394476890564	4	10451	1.8756281407035176
45000	5418	0.6366863250732422	137.27613592147827	1	10376	1.91474441778926
45200	5827	0.6832764148712158	137.95941424369812	3	10811	1.8550102951269731
45400	5043	0.5964374542236328	138.55585384368896	2	9605	1.9042426645519428
45600	5782	0.6761288642883301	139.23198437690735	5	11007	1.9033373681480201
45800	5511	0.6458101272583008	139.8777961730957	3	10559	1.9156386066763424
46000	6438	0.7522518634796143	140.63004970550537	8	12212	1.8965677900295077
46200	5784	0.6775870323181152	141.30763864517212	3	10826	1.8713915298184962
46400	5773	0.6751093864440918	141.98275065422058	3	10814	1.8728784205057152
46600	6177	0.7183024883270264	142.70105600357056	8	11477	1.8577209452897379
46800	5703	0.6713259220123291	143.37238335609436	4	10739	1.8827138849929874
47000	5632	0.6607589721679688	144.03314399719238	5	10601	1.8819456772590095
47200	5305	0.6230804920196533	144.6562261581421	3	10064	1.8967206935544667
47400	6080	0.7069497108459473	145.3631772994995	7	11563	1.9014964643973031
47600	5817	0.678544282913208	146.0417230129242	1	11002	1.8910278446201443
47800	5390	0.6369838714599609	146.67870831489563	1	10230	1.897607122982749
48000	5684	0.6637475490570068	147.34245777130127	0	10729	1.8872471416007035
48200	5649	0.6627480983734131	148.0052080154419	3	10707	1.8950442477876106
48400	5519	0.6484613418579102	148.65367102622986	2	10371	1.878804347826087
48600	5179	0.6087512969970703	149.2624237537384	3	9880	1.9073359073359073
48800	5541	0.6500489711761475	149.91247415542603	5	10360	1.869361241429087
49000	5583	0.6581175327301025	150.57059335708618	4	10610	1.9000716332378222
49200	5301	0.6232483386993408	151.193843126297	6	10306	1.9437947944172012
49400	5371	0.6297149658203125	151.82355999946594	2	10241	1.9063663440059568
49600	5615	0.6622083187103271	152.4857702255249	2	10417	1.8548789173789173
49800	5628	0.656475305557251	153.1422474384308	3	10648	1.891632616805827
50000	5833	0.6808032989501953	153.82305216789246	7	11204	1.9204662324305795
50200	5828	0.679560661315918	154.502614736557	4	11067	1.89861039629439
50400	5585	0.6516315937042236	155.15424752235413	4	10686	1.9129967776584318
50600	5932	0.6980831623077393	155.8523325920105	3	11156	1.8803303556379571
50800	5001	0.5908639430999756	156.44319820404053	1	9799	1.959016393442623
51000	5145	0.6054821014404297	157.048681974411	3	9942	1.9319860085503304
51200	5628	0.6604194641113281	157.7091031074524	3	10672	1.8958962515544502
51400	5497	0.6541745662689209	158.36327958106995	7	10453	1.9012368133866862
51600	5666	0.673290491104126	159.03657126426697	5	10554	1.8623610375860244
51800	5384	0.6320827007293701	159.66865587234497	3	10058	1.8677808727948004
52000	5574	0.6582539081573486	160.32691144943237	3	10585	1.8986547085201795
52200	5400	0.6353797912597656	160.9622929096222	3	10138	1.877059803740048
52400	5390	0.6320967674255371	161.59439182281494	2	10320	1.9143016138007791
52600	5714	0.6696207523345947	162.26401448249817	5	10633	1.8605424321959756
52800	5870	0.6819369792938232	162.9459536075592	9	11115	1.8932038834951457
53000	5569	0.6495921611785889	163.59554719924927	5	10442	1.874685816876122
53200	5267	0.6204977035522461	164.21604657173157	1	10122	1.9214123006833712
53400	5566	0.6533989906311035	164.8694474697113	4	10454	1.8778516256511586
53600	5699	0.6659221649169922	165.5353720188141	3	10811	1.8966666666666667
53800	5574	0.6577858924865723	166.19316148757935	2	10596	1.900627802690583
54000	5126	0.6065883636474609	166.7997510433197	2	9973	1.9451921201482347
54200	5393	0.6339302062988281	167.43368339538574	3	10349	1.9186132740081572
54400	5940	0.6944973468780518	168.12818241119385	8	11225	1.889412556808618
54600	5286	0.6225624084472656	168.75074696540833	4	10116	1.9133724229241535
54800	5783	0.6767532825469971	169.42750191688538	6	10913	1.8867565698478561
55000	4974	0.5897445678710938	170.01724815368652	2	9587	1.9270351758793969
55200	5532	0.6519310474395752	170.66918087005615	6	10404	1.880354238207121
55400	5451	0.645805835723877	171.3149881362915	3	10450	1.9167278063096111
55600	5603	0.658090353012085	171.97308039665222	7	10539	1.8806209850107067
55800	5640	0.6596736907958984	172.63275575637817	2	10663	1.890267683034923
56000	5583	0.6538100242614746	173.28656792640686	1	10569	1.8927292263610316
56200	5865	0.6887843608856201	173.9753541946411	6	10908	1.8595294919877259
56400	6223	0.7277431488037109	174.7030987739563	8	11597	1.863271208226221
56600	5922	0.6986021995544434	175.40170311927795	5	11175	1.8867128144521357
56800	5522	0.650836706161499	176.0525414943695	4	10332	1.870722433460076
57000	5382	0.6322531700134277	176.68479681015015	4	10214	1.8974549507709455
57200	4805	0.5687777996063232	177.25357580184937	2	9247	1.924053266749896
57400	5295	0.6250696182250977	177.87864756584167	2	10122	1.9112537764350452
57600	5030	0.5977818965911865	178.47643160820007	1	9682	1.9244682965613198
57800	5579	0.6554145812988281	179.13184785842896	4	10709	1.9191756272401435
58000	5686	0.6712260246276855	179.80307602882385	3	10763	1.8925619834710743
58200	5903	0.6875267028808594	180.49060487747192	5	10992	1.8617886178861789
58400	5183	0.6097683906555176	181.1003749370575	2	10017	1.9322916666666667
58600	5215	0.6149802207946777	181.71535634994507	1	10026	1.9221625766871167
58800	5684	0.6669504642486572	182.38230895996094	4	10858	1.909938434476693
59000	6040	0.706275224685669	183.08858561515808	2	11352	1.879159079622579
59200	5414	0.6362180709838867	183.7248055934906	2	10307	1.903416435826408
59400	5446	0.6421477794647217	184.36695551872253	4	10286	1.8883789241784468
59600	5065	0.5992658138275146	184.96622276306152	3	9671	1.909001184366364
59800	5438	0.6413729190826416	185.6075975894928	2	10412	1.9143224857510572
60000	5693	0.6677987575531006	186.27539801597595	3	10593	1.8603793466807166
60200	5076	0.602161169052124	186.8775610923767	3	9769	1.924167815639157
60400	5260	0.6237010955810547	187.5012640953064	1	10143	1.927960463790154
60600	5334	0.63142991065979	188.13269567489624	5	10240	1.9194001874414246
60800	6224	0.7300906181335449	188.86278796195984	7	11619	1.8665060240963856
61000	5316	0.6269583702087402	189.4897484779358	1	10203	1.918939251457589
61200	5334	0.6313529014587402	190.12110304832458	5	10050	1.8837863167760076
61400	5145	0.6098053455352783	190.73090982437134	3	10058	1.9545277885736494
61600	5781	0.6759612560272217	191.40687322616577	5	10908	1.8865444482877898
61800	5633	0.657508373260498	192.06438446044922	2	10605	1.882321618743344
62000	5882	0.6877598762512207	192.7521460056305	4	11034	1.8755736868944417
62200	5923	0.6887295246124268	193.44087743759155	5	11048	1.864956110735989
62400	5767	0.6754379272460938	194.11631751060486	2	10810	1.874133148404993
62600	5790	0.6807434558868408	194.7970631122589	1	10914	1.8846485926437575
62800	5299	0.6249656677246094	195.42203044891357	3	10134	1.9120754716981132
63000	5383	0.6353356838226318	196.05736827850342	4	10313	1.9154903417533433
63200	5077	0.6021199226379395	196.65948963165283	5	9857	1.9411185506104767
63400	5857	0.6894807815551758	197.34897255897522	3	11075	1.8905769887333561
63600	5730	0.669968843460083	198.01894307136536	4	10872	1.8970511254580353
63800	5625	0.6591589450836182	198.67810368537903	5	10564	1.8777106292214718
64000	5325	0.6226320266723633	199.30073738098145	4	10249	1.924333458505445
64200	5678	0.6655154228210449	199.96625471115112	3	10678	1.880260609262194
64400	5861	0.6879863739013672	200.65424299240112	5	10954	1.868645513476629
64600	5601	0.6594247817993164	201.31366968154907	3	10849	1.9366297750803285
64800	5624	0.659188985824585	201.97286081314087	2	10707	1.9034666666666666
65000	5415	0.6333768367767334	202.60623955726624	4	10251	1.892725258493353
65200	5502	0.6440761089324951	203.25031805038452	4	10375	1.8853352716699983
65400	5167	0.6061711311340332	203.85649037361145	2	9843	1.9046052631578947
65600	5813	0.6762504577636719	204.53274250030518	3	10870	1.869625042999656
65800	5472	0.6424777507781982	205.17522192001343	3	10478	1.9144893111638954
66000	5501	0.6467053890228271	205.82192969322205	3	10315	1.8747728098873138
66200	5424	0.6374905109405518	206.45942211151123	3	10410	1.9188940092165898
66400	5190	0.614403486251831	207.0738275051117	3	9908	1.908688114043537
66600	5022	0.5939345359802246	207.66776394844055	1	9705	1.9321122834959188
66800	5713	0.6707673072814941	208.33853268623352	4	10836	1.896394819740987
67000	5521	0.6466569900512695	208.98519110679626	4	10468	1.895689967403115
67200	5927	0.6924939155578613	209.67768669128418	7	11003	1.85610661268556
67400	5266	0.6210229396820068	210.2987117767334	3	10184	1.9335485095880007
67600	5661	0.6638665199279785	210.96258020401	3	10580	1.868597668668315
67800	5542	0.651618480682373	211.61420106887817	3	10504	1.8950027061158217
68000	5611	0.6555719375610352	212.26977515220642	3	10658	1.899144689950107
68200	5643	0.6596503257751465	212.9294273853302	2	10784	1.9107016300496102
68400	5973	0.6940090656280518	213.6234381198883	3	11208	1.8761298962169402
68600	5583	0.6470470428466797	214.27048778533936	1	10495	1.879477077363897
68800	5437	0.6373422145843506	214.90783166885376	4	10401	1.9126517101875689
69000	5788	0.6770882606506348	215.58492231369019	5	10927	1.8875453446191053
69200	5849	0.6831972599029541	216.2681212425232	7	11023	1.8842735042735044
69400	5785	0.6800754070281982	216.94819831848145	5	10844	1.8741790528862772
69600	5791	0.6769661903381348	217.62516617774963	6	10995	1.8983080110497237
69800	5221	0.6188268661499023	218.2439947128296	1	9979	1.910953657602451
70000	5637	0.6592698097229004	218.90326642990112	3	10462	1.855622561191912
70200	5848	0.6824746131896973	219.58574271202087	4	10891	1.8620276970422294
70400	5534	0.647291898727417	220.23303699493408	5	10488	1.894850948509485
70600	4968	0.5884284973144531	220.82146883010864	3	9701	1.952304286576776
70800	5546	0.648813009262085	221.47028350830078	1	10512	1.8950784207679827
71000	5677	0.6648766994476318	222.13516211509705	5	10708	1.8858753082071151
